Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Reset_Charge_Capacity,Reset_Discharge_Capacity,Capacity_Difference,Cumulative_Cycle_Index
2011-01-07 20:37:04,30.01526373770012,1,40,0.0,3.586591958999634,29.77000277691205,30.504333530032604,120.23859389450776,109.34625004743695,0.0006475448608398,0.10130325704813,8.495903038863162e-07,8.409628549088666e-11,8.495062076008253e-07,689
2011-01-07 20:37:34,60.0302481993584,1,40,0.0,3.6079607009887695,29.77000277691205,30.504333530032604,120.23859389450776,109.34625004743695,0.0004856586456298,0.10130325704813,8.495903038863162e-07,8.409628549088666e-11,8.495062076008253e-07,689
2011-01-07 20:38:04,90.04538664980413,1,40,0.0,3.622854232788086,29.77000277691205,30.504333530032604,120.23859389450776,109.34625004743695,0.0003237724304199,0.10130325704813,8.495903038863162e-07,8.409628549088666e-11,8.495062076008253e-07,689
2011-01-07 20:38:34,120.01377812740984,1,40,0.0,3.634671926498413,29.77000277691205,30.504333530032604,120.23859389450776,109.34625004743695,0.0002913951757363,0.10130325704813,8.495903038863162e-07,8.409628549088666e-11,8.495062076008253e-07,689
2011-01-07 20:39:04,30.01512871117246,2,40,0.5499359965324402,3.760942697525024,29.77458942933254,30.504333530032604,120.25574649426422,109.34625004743695,0.0009065627818927,0.10130325704813,0.0045875020107928,8.409628549088666e-11,0.0045875019266965,689
2011-01-07 20:39:34,60.0304912250532,2,40,0.550297200679779,3.785711288452149,29.77917608252768,30.504333530032604,120.27305848392436,109.34625004743695,0.0005180359003134,0.10130325704813,0.0091741552059296,8.409628549088666e-11,0.0091741551218333,689
2011-01-07 20:40:04,90.04541745658409,2,40,0.550297200679779,3.800766706466675,29.783762665527643,30.504333530032604,120.29045875369864,109.34625004743695,0.0003561496851034,0.10130325704813,0.0137607382058959,8.409628549088666e-11,0.0137607381217996,689
2011-01-07 20:40:34,120.06053224305192,2,40,0.550297200679779,3.810803651809693,29.788349312438164,30.504333530032604,120.30791556957422,109.34625004743695,0.0002266406954731,0.10130325704813,0.0183473851164173,8.409628549088666e-11,0.018347385032321,689
2011-01-07 20:41:04,150.07566430758197,2,40,0.5501165986061096,3.8195455074310303,29.792935916400417,30.504333530032604,120.32541469658337,109.34625004743695,0.0002266406954731,0.10130325704813,0.0229339890786697,8.409628549088666e-11,0.0229339889945734,689
2011-01-07 20:41:34,180.0908646773497,2,40,0.5501165986061096,3.82683038711548,29.79752248771932,30.504333530032604,120.34294996547442,109.34625004743695,0.0002266406954731,0.10130325704813,0.0275205603975727,8.409628549088666e-11,0.0275205603134764,689
2011-01-07 20:42:04,210.105928506817,2,40,0.5501165986061096,3.8336293697357178,29.80210912392524,30.504333530032604,120.3605181272152,109.34625004743695,0.0001618385285837,0.10130325704813,0.0321071966034942,8.409628549088666e-11,0.0321071965193979,689
2011-01-07 20:42:34,240.12105914278663,2,40,0.5501165986061096,3.840104818344116,29.806695636491423,30.504333530032604,120.3781161343798,109.34625004743695,0.0001942634553415,0.10130325704813,0.0366937091696755,8.409628549088666e-11,0.0366937090855792,689
2011-01-07 20:43:04,270.13619402935007,2,40,0.5501165986061096,3.8460946083068848,29.81128214998605,30.504333530032604,120.39574260675168,109.34625004743695,0.0001942634553415,0.10130325704813,0.0412802226643016,8.409628549088666e-11,0.0412802225802053,689
2011-01-07 20:43:34,300.1513427453808,2,40,0.5501165986061096,3.8517606258392334,29.815868711285585,30.504333530032604,120.41339615551088,109.34625004743695,0.0001618862152099,0.10130325704813,0.045866783963838,8.409628549088666e-11,0.0458667838797417,689
2011-01-07 20:44:04,330.1664857321324,2,40,0.5499359965324402,3.857102870941162,29.820455297298142,30.504333530032604,120.43107519570732,109.34625004743695,0.0001295089750783,0.10130325704813,0.0504533699763953,8.409628549088666e-11,0.050453369892299,689
2011-01-07 20:44:34,360.1816237264413,2,40,0.5501165986061096,3.862445116043091,29.825041865984936,30.504333530032604,120.44877859963094,109.34625004743695,9.713172767078504e-05,0.10130325704813,0.0550399386631887,8.409628549088666e-11,0.0550399385790925,689
2011-01-07 20:45:04,390.1970618788365,2,40,0.5501165986061096,3.8674635887146,29.829628378554226,30.504333530032604,120.46650521468938,109.34625004743695,0.0001295089750783,0.10130325704813,0.0596264512324786,8.409628549088666e-11,0.0596264511483823,689
2011-01-07 20:45:34,420.21187981546313,2,40,0.5499359965324402,3.872158288955689,29.83421484590805,30.504333530032604,120.48425427744316,109.34625004743695,0.0001295089750783,0.10130325704813,0.0642129185863034,8.409628549088666e-11,0.0642129185022071,689
2011-01-07 20:46:04,450.2271212876708,2,40,0.5501165986061096,3.8770148754119873,29.838801413815247,30.504333530032604,120.50202555902705,109.34625004743695,9.713172767078504e-05,0.10130325704813,0.0687994864934999,8.409628549088666e-11,0.0687994864094037,689
2011-01-07 20:46:34,480.2421292378697,2,40,0.5501165986061096,3.881547689437866,29.84338797025536,30.504333530032604,120.51981806161568,109.34625004743695,0.0001295089750783,0.10130325704813,0.0733860429336132,8.409628549088666e-11,0.073386042849517,689
2011-01-07 20:47:04,510.2572925452667,2,40,0.5501165986061096,3.886080503463745,29.847974533321832,30.504333530032604,120.53763127799304,109.34625004743695,0.0001295089750783,0.10130325704813,0.0779726060000847,8.409628549088666e-11,0.0779726059159884,689
2011-01-07 20:47:34,540.2724672059595,2,40,0.5501165986061096,3.890289545059204,29.852561087389745,30.504333530032604,120.55546449286724,109.34625004743695,0.0001295089750783,0.10130325704813,0.0825591600679978,8.409628549088666e-11,0.0825591599839015,689
2011-01-07 20:48:04,570.2878109881551,2,40,0.550297200679779,3.894498586654663,29.857147689750576,30.504333530032604,120.5733173630492,109.34625004743695,0.0001295089750783,0.10130325704813,0.0871457624288289,8.409628549088666e-11,0.0871457623447327,689
2011-01-07 20:48:34,600.3026974656066,2,40,0.5501165986061096,3.898383855819702,29.86173421889666,30.504333530032604,120.59118827838584,109.34625004743695,9.713172767078504e-05,0.10130325704813,0.0917322915749139,8.409628549088666e-11,0.0917322914908176,689
2011-01-07 20:49:04,630.3178377656621,2,40,0.5501165986061096,3.902269124984741,29.86632083467367,30.504333530032604,120.60907763331204,109.34625004743695,9.713172767078504e-05,0.10130325704813,0.0963189073519217,8.409628549088666e-11,0.0963189072678254,689
2011-01-07 20:49:34,660.3329560809248,2,40,0.5501165986061096,3.9059925079345694,29.8709074045607,30.504333530032604,120.62698401647364,109.34625004743695,0.0001295089750783,0.10130325704813,0.1009054772389532,8.409628549088666e-11,0.1009054771548569,689
2011-01-07 20:50:04,690.3482011270397,2,40,0.5499359965324402,3.9092302322387695,29.875493970604,30.504333530032604,120.64490691742732,109.34625004743695,6.47544875391759e-05,0.10130325704813,0.1054920432822541,8.409628549088666e-11,0.1054920431981578,689
2011-01-07 20:50:34,720.3633323444584,2,40,0.5501165986061096,3.9127917289733887,29.880080521224585,30.504333530032604,120.66284551798888,109.34625004743695,6.47544875391759e-05,0.10130325704813,0.1100785939028377,8.409628549088666e-11,0.1100785938187414,689
2011-01-07 20:51:04,750.3783553371478,2,40,0.5497553944587708,3.915705442428589,29.88466715970501,30.504333530032604,120.68079947926712,109.34625004743695,3.237724376958795e-05,0.10130325704813,0.1146652323832633,8.409628549088666e-11,0.114665232299167,689
2011-01-07 20:51:34,780.393498369012,2,40,0.5499359965324402,3.918943166732788,29.889253683217287,30.504333530032604,120.69876725906208,109.34625004743695,3.237724376958795e-05,0.10130325704813,0.1192517558955401,8.409628549088666e-11,0.1192517558114438,689
2011-01-07 20:52:04,810.4086279022333,2,40,0.550297200679779,3.922019004821777,29.893840312566265,30.504333530032604,120.71674911166204,109.34625004743695,6.47544875391759e-05,0.10130325704813,0.1238383852445181,8.409628549088666e-11,0.1238383851604219,689
2011-01-07 20:52:34,840.4237416761777,2,40,0.5499359965324402,3.924771070480346,29.898426878885022,30.504333530032604,120.73474381085464,109.34625004743695,9.713172767078504e-05,0.10130325704813,0.1284249515632751,8.409628549088666e-11,0.1284249514791788,689
2011-01-07 20:53:04,870.4388782870384,2,40,0.5501165986061096,3.927523136138916,29.903013480749262,30.504333530032604,120.7527511250264,109.34625004743695,6.47544875391759e-05,0.10130325704813,0.1330115534275151,8.409628549088666e-11,0.1330115533434188,689
2011-01-07 20:53:34,900.4540301258521,2,40,0.5501165986061096,3.9301133155822754,29.90760004201445,30.504333530032604,120.77077032262709,109.34625004743695,0.0001295089750783,0.10130325704813,0.1375981146927039,8.409628549088666e-11,0.1375981146086076,689
